algo,timingFullProtocol,timingSendAppData,timingProcessServerHello,timingWriteClientHello,timingWriteKEMCiphertext
P384_NTRU_HRSS_701,23.979684,23.150613,0.037485,1.597905,0.037485
P384_NTRU_HRSS_701,22.304543,21.245511,0.029750,1.689498,0.029750
P384_NTRU_HRSS_701,27.093116,26.211067,0.019279,1.510641,0.019279
P384_NTRU_HRSS_701,21.415883,20.561566,0.021140,1.524074,0.021140
P384_NTRU_HRSS_701,23.163030,22.324898,0.019791,1.461052,0.019791
P384_NTRU_HRSS_701,16.025770,15.100786,0.006740,0.430279,0.006740
P384_NTRU_HRSS_701,27.146154,24.681257,0.019979,1.535045,0.019979
P384_NTRU_HRSS_701,26.930746,26.022380,0.022064,1.559969,0.022064
P384_NTRU_HRSS_701,20.910263,20.082207,0.018346,1.455657,0.018346
P384_NTRU_HRSS_701,29.853585,27.711362,0.018303,1.456605,0.018303
P384_NTRU_HRSS_701,28.533168,27.452104,0.023202,1.784869,0.023202
P384_NTRU_HRSS_701,22.768304,21.749819,0.031839,2.050537,0.031839
P384_NTRU_HRSS_701,17.182429,16.312289,0.015330,0.453533,0.015330
P384_NTRU_HRSS_701,16.247756,15.405564,0.014052,0.612758,0.014052
P384_NTRU_HRSS_701,23.444185,21.885151,0.019232,1.509417,0.019232
P384_NTRU_HRSS_701,24.669333,23.772085,0.018879,1.364227,0.018879
P384_NTRU_HRSS_701,21.755530,20.981721,0.018607,1.365590,0.018607
P384_NTRU_HRSS_701,15.767279,14.506808,0.015543,0.492999,0.015543
P384_NTRU_HRSS_701,31.807332,30.124219,0.021348,1.392320,0.021348
P384_NTRU_HRSS_701,26.052974,23.834825,0.035785,1.940749,0.035785
P384_NTRU_HRSS_701,24.993378,22.528001,0.022912,1.603766,0.022912
P384_NTRU_HRSS_701,24.005689,23.103950,0.023069,1.589194,0.023069
P384_NTRU_HRSS_701,36.072002,33.847589,0.034021,1.430612,0.034021
P384_NTRU_HRSS_701,24.930420,23.288344,0.019186,1.360805,0.019186
P384_NTRU_HRSS_701,34.497483,33.020357,0.022476,2.093911,0.022476
P384_NTRU_HRSS_701,25.745761,24.758982,0.022094,1.511739,0.022094
P384_NTRU_HRSS_701,24.393494,23.432332,0.019817,1.493761,0.019817
P384_NTRU_HRSS_701,24.529716,23.657824,0.019051,1.516988,0.019051
P384_NTRU_HRSS_701,26.581425,25.647521,0.033976,1.589021,0.033976
P384_NTRU_HRSS_701,24.037907,22.158899,0.028937,1.672790,0.028937
P384_NTRU_HRSS_701,22.739277,21.392161,0.024102,1.678034,0.024102
P384_NTRU_HRSS_701,23.941237,23.110674,0.047883,1.622179,0.047883
P384_NTRU_HRSS_701,23.007190,21.486633,0.033127,1.612113,0.033127
P384_NTRU_HRSS_701,22.376490,21.430530,0.026831,1.536088,0.026831
P384_NTRU_HRSS_701,21.627430,20.853589,0.028830,1.589126,0.028830
P384_NTRU_HRSS_701,24.785140,23.943621,0.032907,1.567630,0.032907
P384_NTRU_HRSS_701,29.659882,27.967831,0.043497,1.711305,0.043497
P384_NTRU_HRSS_701,25.206787,22.838102,0.020208,1.493858,0.020208
P384_NTRU_HRSS_701,24.834530,23.975575,0.019244,1.417256,0.019244
P384_NTRU_HRSS_701,23.010755,22.214351,0.018793,1.986128,0.018793
P384_NTRU_HRSS_701,20.500840,19.565252,0.018760,1.456447,0.018760
P384_NTRU_HRSS_701,31.140560,29.844838,0.041259,1.768677,0.041259
P384_NTRU_HRSS_701,17.561573,16.749390,0.022390,1.663311,0.022390
P384_NTRU_HRSS_701,16.580021,15.635938,0.020818,0.470108,0.020818
P384_NTRU_HRSS_701,23.908713,23.090218,0.029652,1.355211,0.029652
P384_NTRU_HRSS_701,22.787790,21.903024,0.019320,1.469177,0.019320
P384_NTRU_HRSS_701,28.227926,26.541857,0.018396,1.357564,0.018396
P384_NTRU_HRSS_701,20.828919,19.827408,0.021400,1.486630,0.021400
P384_NTRU_HRSS_701,26.310074,25.423224,0.018383,1.412065,0.018383
P384_NTRU_HRSS_701,31.821391,30.513131,0.020798,1.515529,0.020798
P384_NTRU_HRSS_701,23.994340,22.717506,0.020870,1.502205,0.020870
P384_NTRU_HRSS_701,23.280919,22.531120,0.020744,1.412601,0.020744
P384_NTRU_HRSS_701,21.210918,20.338983,0.024888,2.147378,0.024888
P384_NTRU_HRSS_701,23.577226,22.836177,0.035818,1.472149,0.035818
P384_NTRU_HRSS_701,31.653753,29.956108,0.036229,1.466755,0.036229
P384_NTRU_HRSS_701,21.248615,20.221043,0.035929,1.461788,0.035929
